4844812.601	572493.5765	1/8/2010 11:17	100007	96.8
4844812.781	572493.8426	1/8/2010 11:17	100008	100.9
4844812.785	572494.2452	1/8/2010 11:17	100009	99.8
4844812.797	572495.3191	1/8/2010 11:17	100010	86.1
4844813.194	572497.0588	1/8/2010 11:17	100011	69.89
4844812.831	572498.405	1/8/2010 11:17	100012	69.89
4844811.202	572500.8381	1/8/2010 11:17	100013	67.32
4844811.398	572501.5075	1/8/2010 11:17	100014	75.85
4844811.772	572502.1742	1/8/2010 11:17	100015	79.03
4844812.147	572501.902	1/8/2010 11:17	100016	89.3
4844811.233	572503.6551	1/8/2010 11:17	100017	85.2
4844810.517	572505.274	1/8/2010 11:17	100018	82.6
4844809.962	572505.28	1/8/2010 11:17	100019	78.7
4844809.59	572505.8211	1/8/2010 11:17	100020	72.13
4844809.041	572506.3641	1/8/2010 11:17	100021	61.49
4844809.238	572507.1663	1/8/2010 11:17	100022	57.7
4844809.997	572508.5003	1/8/2010 11:17	100023	51.94
4844810.025	572511.0499	1/8/2010 11:17	100024	48.35
4844810.21	572511.7186	1/8/2010 11:17	100025	47.81
4844809.295	572512.3993	1/8/2010 11:17	100026	46.05
4844809.308	572513.6069	1/8/2010 11:17	100027	46.59
4844809.692	572515.2138	1/8/2010 11:17	100028	48.62
4844808.225	572516.1686	1/8/2010 11:17	100029	51.2
4844808.424	572518.0449	1/8/2010 11:17	100030	59.73
4844807.688	572517.784	1/8/2010 11:17	100031	62.71
4844807.696	572518.5898	1/8/2010 11:17	100032	62.03
4844807.51	572518.86	1/8/2010 11:17	100033	66.51
4844807.528	572520.4709	1/8/2010 11:17	100034	72.06
4844807.535	572521.1407	1/8/2010 11:17	100035	74.63
4844807.909	572521.8082	1/8/2010 11:17	100036	79.92
4844807.755	572523.9572	1/8/2010 11:17	100037	85.6
4844807.387	572524.9	1/8/2010 11:17	100038	90.6
4844807.218	572525.707	1/8/2010 11:17	100039	85.5
4844806.107	572526.6587	1/8/2010 11:17	100040	73.96
4844805.762	572527.6021	1/8/2010 11:18	100041	70.7
4844805.775	572528.8097	1/8/2010 11:18	100042	64.88
4844804.851	572529.6249	1/8/2010 11:18	100043	58.38
4844805.224	572530.2916	1/8/2010 11:18	100044	65.29
4844804.124	572531.2432	1/8/2010 11:18	100045	68.81
4844803.954	572531.9157	1/8/2010 11:18	100046	65.69
4844803.778	572533.1254	1/8/2010 11:18	100047	64.81
4844803.602	572534.335	1/8/2010 11:18	100048	74.09
4844804.169	572535.4021	1/8/2010 11:18	100049	74.09
4844802.527	572537.5682	1/8/2010 11:18	100050	74.84
4844802.535	572538.3724	1/8/2010 11:18	100051	65.42
4844802.535	572538.3724	1/8/2010 11:18	100052	56.21
4844802.544	572539.1775	1/8/2010 11:18	100053	58.65
4844801.279	572541.3386	1/8/2010 11:18	100054	66.1
4844801.477	572542.1417	1/8/2010 11:18	100055	67.59
4844801.108	572542.9508	1/8/2010 11:18	100056	68.27
4844801.857	572544.4186	1/8/2010 11:18	100057	69.76
4844802.049	572544.6846	1/8/2010 11:18	100058	70.17
4844800.775	572546.0406	1/8/2010 11:18	100059	67.73
4844800.793	572547.6508	1/8/2010 11:18	100060	71.52
4844799.873	572548.8685	1/8/2010 11:18	100061	71.39
4844798.788	572551.2966	1/8/2010 11:18	100062	71.99
4844798.983	572551.8307	1/8/2010 11:18	100063	57.16
4844799.921	572553.2964	1/8/2010 11:18	100064	61.49
4844798.436	572552.6419	1/8/2010 11:18	100065	62.99
4844798.439	572552.9099	1/8/2010 11:18	100066	72.81
4844797.717	572554.9307	1/8/2010 11:18	100067	74.1
4844797.726	572555.7358	1/8/2010 11:18	100068	70.91
4844796.094	572558.8405	1/8/2010 11:18	100069	75.72
4844796.647	572558.7001	1/8/2010 11:18	100070	78.16
4844796.649	572558.8345	1/8/2010 11:18	100071	76.94
4844797.036	572560.7087	1/8/2010 11:18	100072	84.7
4844797.239	572560.9746	1/8/2010 11:18	100073	91.3
