4843213.632	570767.3682	71.12
4843212.707	570767.1123	65.7
4843211.973	570768.0543	74.1
4843209.566	570768.3536	67.33
4843209.195	570767.9549	61.37
4843207.35	570767.8375	58.39
4843206.98	570768.5099	60.89
4843205.866	570768.256	59.2
4843206.059	570768.6566	62.18
4843207.007	570771.0626	57.98
4843206.83	570771.2014	61.51
4843204.988	570772.4289	60.56
4843204.607	570772.0303	62.18
4843203.682	570771.7663	69.77
4843202.02	570772.1866	62.32
4843197.955	570772.2297	59.47
4843197.752	570771.9661	57.03
4843197.379	570771.3016	64.08
4843196.463	570771.8428	63.34
4843194.246	570772.269	65.57
4843193.693	570772.5487	68.01
4843192.577	570772.021	65.98
4843190.171	570772.4492	58.93
4843188.88	570773.2682	62.86
4843187.957	570773.1411	68.42
4843186.483	570773.4305	68.82
4843183.715	570774.2652	72.35
4843182.614	570775.2111	61.03
4843181.868	570775.0902	71.4
4843181.131	570774.6953	67.33
4843179.641	570774.5742	68.55
4843178.525	570774.0465	70.99
4843175.4	570774.7561	56.22
4843175.399	570774.6192	59.2
4843175.4	570774.7561	66.25
4843175.759	570775.0181	67.88
4843175.956	570775.8213	65.3
4843172.826	570777.0626	52.7
4843172.836	570778.0047	60.83
4843172.086	570777.4731	48.43
4843170.988	570778.6928	53.65
4843170.989	570778.8297	49.78
4843169.518	570779.3768	45.79
4843168.238	570781.2749	54.46
4843167.124	570780.884	53.51
4843166.563	570780.3504	48.56
4843164.365	570782.6529	54.05
4843164.177	570782.6549	51.21
4843163.448	570783.0653	54.19
4843163.069	570782.9404	47.01
4843162.89	570782.8054	42.94
4843162.702	570782.9443	51.34
4843161.035	570782.8251	55.27
4843161.038	570783.0908	51.61
4843159.773	570786.3257	57.85
4843159.419	570787.5375	57.17
4843159.043	570787.6784	42.13
4843155.356	570788.7886	55.88
4843150.75	570790.1824	51.07
4843150.204	570791.1305	56.76
4843150.937	570791.1227	53.65
4843149.452	570790.3331	59.27
4843149.445	570789.6567	57.04
4843148.153	570789.4046	60.29
4843147.965	570789.4066	61.51
4843147.779	570789.6743	64.9
4843146.862	570790.2236	60.69
4843145.941	570791.3045	57.31
4843145.033	570792.6591	52.97
4843144.304	570794.0118	51.48
4843143.948	570795.0867	50.26
4843143.576	570795.6302	52.7
4843142.662	570796.3084	55.68
4843140.658	570799.0115	55.14
4843139.174	570799.4299	59.2
4843138.084	570800.3837	59.75
4843137.166	570801.7384	58.66
4843136.82	570802.6763	66.66
4843136.452	570803.6225	58.39
4843135.517	570803.3666	55.14
4843135.35	570804.4395	57.31
4843134.793	570805.2508	51.48
4843134.603	570804.1817	49.17
4843133.692	570805.1256	57.31
4843132.203	570805.1414	57.85
4843129.993	570805.1648	56.36
4843129.432	570804.6392	55.34
4843129.432	570804.6392	51.28
4843127.575	570804.3851	48.16
4843126.265	570803.4648	47.28
4843125.897	570803.3318	47.68
4843124.797	570804.2857	48.9
4843124.042	570803.3515	51.07
4843122.372	570802.9665	68.22
4843120.877	570802.3139	70.99
4843120.142	570802.1848	56.22
4843119.583	570801.7881	71.81
4843118.469	570801.5341	70.04
4843117.721	570801.1394	66.52
4843117.161	570800.7426	71.94
4843116.792	570800.4727	65.17
4843115.855	570800.08	60.69
4843115.311	570800.0858	57.17
4843114.389	570800.0955	58.66
4843113.456	570800.1054	59.47
4843113.089	570800.1093	63.27
4843111.419	570799.7244	60.22
4843110.125	570800.2777	63.54
4843109.382	570799.3433	58.93
4843108.256	570798.9526	64.76
4843108.08	570799.0914	60.56
4843105.488	570799.7873	62.73
4843105.122	570799.7912	63.54
4843103.273	570800.3504	64.08
4843101.996	570801.4351	56.9
4843101.25	570801.3141	62.46
4843099.391	570800.9312	49.72
4843098.477	570801.6093	46.6
4843097.012	570802.8329	50.8
4843097.205	570803.2335	50.4
4843096.825	570802.9718	49.18
4843096.264	570802.4382	53.78
4843095.88	570801.9026	58.39
4843093.673	570802.1999	56.22
4843089.621	570804.5221	59.2
4843088.867	570803.5878	58.93
4843089.797	570803.3121	52.16
4843088.496	570803.189	51.89
4843088.308	570803.191	49.04
4843085.909	570803.2165	42.81
4843085.717	570802.9527	38.34
4843084.243	570803.2342	48.91
4843083.861	570802.8355	36.3
4843084.029	570801.8995	46.33
4843082.757	570803.5237	55.14
4843081.828	570802.8571	55.14
4843079.401	570801.2721	52.16
4843077.917	570800.6194	50.8
4843076.802	570800.2286	46.2
4843075.703	570801.3114	46.06
4843073.482	570801.3349	46.87
4843071.996	570801.6245	49.79
4843071.266	570801.898	39.01
4843071.267	570802.0349	41.18
4843071.076	570801.7631	35.49
4843069.77	570800.1663	38.88
4843068.843	570800.7157	35.35
4843067.748	570801.13	42.88
4843067.186	570801.5386	45.38
4843067.007	570801.4036	53.65
4843066.255	570800.7431	56.9
4843065.332	570800.616	42.81
4843064.215	570801.0306	50.13
4843063.663	570800.368	39.15
4843062.728	570800.1121	43.01
4843058.648	570798.8104	46.33
4843056.603	570797.6241	47.55
4843055.466	570796.1623	68.96
4843054.347	570795.3688	66.12
4843053.787	570794.9721	60.56
4843053.415	570794.4364	56.63
4843049.721	570794.8783	50.8
4843049.894	570794.4738	54.12
4843048.048	570794.2276	52.7
4843047.119	570793.561	47.69
4843047.119	570793.561	47.82
4843045.998	570793.7098	45.79
4843045.995	570793.444	40.91
4843045.625	570793.0453	44.57
4843045.433	570792.7735	35.08
4843042.466	570792.6761	53.65
4842997.015	570904.7026	70.86
4842997.399	570906.3093	51.35
4842997.041	570907.1184	60.29
4842997.041	570907.1184	67.07
4842999.279	570908.7054	55.28
4842998.723	570909.6456	59.75
4842997.469	570912.8804	56.63
4842997.119	570914.4948	62.73
4842997.492	570915.0305	51.89
4842997.311	570915.8378	58.39
4842997.144	570916.7819	68.83
4842997.323	570916.9088	65.58
4842996.424	570917.9976	75.06
4842995.867	570918.9377	66.25
4842995.297	570917.6068	63.14
4842995.297	570917.6068	54.46
4842995.493	570918.2732	56.23
4842994.945	570918.9475	57.78
4842995.127	570919.3483	46.47
4842994.952	570919.6239	53.65
4842994.768	570920.0286	63.68
4842994.778	570920.9627	50.13
4842995.538	570922.4365	54.33
4842996.102	570923.2359	64.22
4842996.491	570924.3029	67.07
4842997.235	570925.3662	60.97
4842997.613	570926.4414	61.24
4842997.812	570927.3735	63.68
4842998.755	570929.3769	66.66
4842999.154	570931.3861	67.74
4842998.61	570932.4711	57.99
4842999.357	570933.8	64.09
4842998.818	570935.2877	63.14
4842998.829	570936.3587	56.7
4842999.953	570937.5548	56.09
4842997.934	570938.9212	53.92
4842997.943	570939.7265	67.47
4842997.761	570940.3969	68.42
4842997.22	570941.7477	75.74
4842998.148	570942.2693	74.25
4842998.902	570943.2036	56.36
4842999.652	570943.7352	58.66
4843000.404	570944.5326	72.22
4843001.328	570944.6517	70.45
4843001.886	570944.9195	65.17
4843002.626	570945.5801	65.17
4843003.556	570946.3756	58.39
4843004.681	570946.6294	60.97
4843005.617	570947.9645	51.21
4843005.63	570949.1724	47.82
4843006.391	570950.775	51.48
4843008.233	570950.6185	56.9
4843008.235	570950.7554	56.23
4843008.239	570951.1581	60.83
4843009.178	570951.6877	54.6
4843009.179	570951.8165	58.26
4843009.37	570953.0226	66.66
4843010.297	570953.5523	44.37
4843011.243	570954.7503	57.72
4843012.176	570955.8115	60.49
4843012.925	570956.2063	67.07
4843012.93	570956.7458	72.76
4843013.314	570957.2813	66.8
4843014.45	570959.6854	78.86
