4843236.678	570757.7255	11	4/15/2010 9:06	100003	144.6
4843237.775	570757.4481	11	4/15/2010 9:06	100004	151.6
4843237.595	570757.3131	11	4/15/2010 9:06	100005	147
4843237.216	570757.1882	11	4/15/2010 9:06	100006	149.4
4843235.541	570756.2637	11	4/15/2010 9:06	100007	152.5
4843231.295	570757.1141	11	4/15/2010 9:07	100008	159
4843231.109	570757.3818	11	4/15/2010 9:07	100009	147.1
4843229.641	570758.2028	11	4/15/2010 9:07	100010	137.3
4843229.642	570758.3396	11	4/15/2010 9:07	100011	146.7
4843229.276	570758.3435	11	4/15/2010 9:07	100012	143.6
4843228.532	570758.3514	11	4/15/2010 9:07	100013	130.8
4843227.246	570758.6308	11	4/15/2010 9:07	100014	133.9
4843226.506	570759.0413	11	4/15/2010 9:07	100015	139.8
4843226.333	570760.525	11	4/15/2010 9:07	100016	121.3
4843225.593	570760.9355	11	4/15/2010 9:07	100017	103
4843225.424	570761.7427	11	4/15/2010 9:07	100018	106.9
4843225.237	570761.8735	11	4/15/2010 9:07	100019	96.6
4843224.504	570762.9604	11	4/15/2010 9:07	100020	96.3
4843223.599	570763.5016	11	4/15/2010 9:07	100021	92.7
4843220.811	570763.5311	11	4/15/2010 9:07	100022	87.3
4843219.884	570763.0094	11	4/15/2010 9:07	100023	92.2
4843218.221	570763.2928	11	4/15/2010 9:07	100024	87.3
4843217.105	570763.8443	11	4/15/2010 9:07	100025	94.8
4843216.934	570764.5145	11	4/15/2010 9:07	100026	86.4
4843216.761	570764.919	11	4/15/2010 9:07	100027	102.5
4843216.205	570764.9249	11	4/15/2010 9:07	100028	104.8
4843215.646	570765.5993	11	4/15/2010 9:07	100029	107
4843213.811	570766.4241	11	4/15/2010 9:07	100030	100.9
4843212.716	570767.9175	11	4/15/2010 9:07	100031	99
4843211.424	570768.5997	11	4/15/2010 9:07	100032	98.5
4843210.51	570769.4147	11	4/15/2010 9:07	100033	91.4
4843209.221	570770.3707	11	4/15/2010 9:07	100034	86.3
4843207.376	570770.2533	11	4/15/2010 9:07	100035	82.3
4843207.918	570770.1107	11	4/15/2010 9:07	100036	91.4
4843208.465	570769.2995	11	4/15/2010 9:07	100037	88.2
4843208.841	570769.1667	11	4/15/2010 9:07	100038	82.9
4843208.841	570769.1667	11	4/15/2010 9:07	100039	79.36
4843208.841	570769.1667	11	4/15/2010 9:07	100040	72.31
4843208.655	570769.4344	11	4/15/2010 9:07	100041	66.42
4843208.469	570769.7021	11	4/15/2010 9:07	100042	74.48
4843208.104	570769.8429	11	4/15/2010 9:07	100043	91.5
