4843247.783	570757.4789	136.9
4843245.564	570757.7681	136.9
4843247.191	570755.0691	137.2
4843246.824	570755.073	132.3
4843246.265	570754.6762	135.1
4843244.788	570754.6919	131.8
4843244.612	570755.9018	136.9
4843243.691	570756.0404	140.3
4843241.836	570756.0601	137.9
4843240.714	570755.0009	138
4843239.239	570755.1534	133.6
4843240.726	570756.0718	132.1
4843239.614	570755.9548	129
4843239.25	570756.2244	131.5
4843237.952	570756.3751	133.2
4843237.039	570758.2612	138.3
4843236.313	570758.9373	136.5
4843234.639	570759.2289	131.5
4843234.461	570759.2308	138.6
4843233.728	570759.2386	133.4
4843233.539	570759.2406	96.6
4843233.541	570759.3694	136.1
4843233.355	570759.6452	127.1
4843232.434	570759.7838	134.1
4843231.703	570759.9285	116.2
4843230.956	570759.6706	133
4843230.023	570759.6805	129.5
4843228	570760.6362	135.7
4843226.705	570761.0526	116.2
4843225.793	570762.0045	131.1
4843225.041	570761.2072	132.9
4843225.227	570760.9394	126.7
4843224.116	570760.9512	119.7
4843223.372	570760.9591	114.7
4843222.631	570761.2327	107.4
4843222.088	570761.3754	106.9
4843221.167	570761.514	99.4
4843220.6	570761.3912	102.9
4843220.043	570761.2602	97.8
4843219.869	570761.6647	100.9
4843219.685	570762.0693	101.5
4843219.502	570762.6108	104.2
4843218.221	570763.2928	93.6
4843214.704	570763.7328	96.2
4843214.342	570764.1393	96.8
4843214.342	570764.1393	94.8
4843214.342	570764.1393	87.4
4843214.342	570764.1393	93.5
4843214.343	570764.2762	95.8
4843214.166	570764.2781	93.3
4843214.167	570764.4069	96.8
4843214.167	570764.4069	102.3
4843214.168	570764.5438	81.7
4843213.969	570764.546	105.1
4843213.97	570764.6829	99.4
4843213.792	570764.6847	98.3
4843213.792	570764.6847	92.9
4843213.605	570764.8156	99.2
4843213.429	570764.9544	94.7
4843213.429	570764.9544	93.7
4843213.243	570765.2221	90.9
4843212.509	570766.1721	95.5
4843211.591	570766.5845	93.6
4843208.831	570768.2245	93.9
4843206.985	570769.0494	84.5
4843205.5	570769.331	83.3
4843203.851	570769.888	79.64
4843203.284	570769.894	87.5
4843202.554	570770.1675	87
4843202.002	570770.4472	86.8
4843202.005	570770.713	109.7
4843199.43	570771.9483	126.9
4843198.691	570772.4957	131.1
4843197.593	570773.7154	130
4843196.481	570773.5903	123.3
4843196.483	570773.7272	122.6
4843196.125	570774.5363	104
4843195.386	570775.0757	108.4
4843195.392	570775.6152	114.2
4843194.842	570776.1606	114.2
4843194.098	570776.1685	78.42
4843193.558	570776.5769	108.5
4843192.438	570776.7176	112.3
4843190.039	570776.7431	107.4
4843189.664	570777.0209	105.8
4843189.489	570777.2885	110
4843188.383	570777.7029	115.5
4843187.459	570778.5181	105.4
4843186.172	570778.6686	110.5
4843185.619	570778.9402	106.5
4843185.247	570779.4838	107.5
4843184.698	570780.0211	105
4843184.155	570780.1638	105.4
4843182.847	570780.4434	107.6
4843181.748	570780.4551	111.5
4843180.998	570779.9315	109.7
4843180.251	570779.6656	104.3
4843179.512	570779.1419	96.3
4843178.769	570779.2787	103.9
4843178.039	570779.5602	101.5
4843177.111	570779.9728	118.8
4843176.367	570779.9807	104.4
4843175.457	570780.1192	103.4
4843174.715	570780.2639	105.8
4843174.341	570780.6706	105.8
