4842241.726	569143.932	1/7/10 10:56	100004	25.32
4842243.967	569144.7143	1/7/10 10:56	100005	45.38
4842244.147	569144.9782	1/7/10 10:56	100006	44.02
4842244.704	569145.1094	1/7/10 10:56	100007	42.94
4842244.706	569145.2382	1/7/10 10:56	100008	36.16
4842245.825	569146.0321	1/7/10 10:56	100009	28.03
4842246.569	569146.0244	1/7/10 10:56	100010	24.24
4842247.304	569146.2906	1/7/10 10:56	100011	26.27
4842248.982	569147.3445	1/7/10 10:56	100012	27.63
4842249.17	569147.3426	1/7/10 10:56	100013	27.35
4842249.735	569148.2791	1/7/10 10:56	100014	35.62
4842249.916	569148.543	1/7/10 10:56	100015	34.81
4842251.043	569149.071	1/7/10 10:56	100016	43.21
4842252.904	569150.6626	1/7/10 10:56	100017	43.07
4842252.905	569150.7915	1/7/10 10:56	100018	29.39
4842253.097	569151.0634	1/7/10 10:56	100019	37.52
4842254.218	569152.123	1/7/10 10:56	100020	53.91
4842255.894	569153.048	1/7/10 10:56	100021	51.54
4842256.26	569153.0442	1/7/10 10:56	100022	44.56
4842257.94	569154.3639	1/7/10 10:56	100023	42.94
4842258.505	569155.3004	1/7/10 10:56	100024	40.3
4842258.89	569155.965	1/7/10 10:56	100025	36.3
4842259.828	569157.5662	1/7/10 10:56	100026	39.14
4842260.205	569158.5046	1/7/10 10:56	100027	37.38
4842260.206	569158.6416	1/7/10 10:56	100028	38.87
4842261.525	569160.5046	1/7/10 10:56	100029	34
4842261.894	569160.7666	1/7/10 10:56	100030	26
4842261.898	569161.1693	1/7/10 10:56	100031	37.79
4842262.465	569162.2427	1/7/10 10:56	100032	43.89
4842263.21	569162.3639	1/7/10 10:56	100033	44.43
4842263.212	569162.5008	1/7/10 10:56	100034	41.31
4842263.403	569162.7646	1/7/10 10:56	100035	35.49
4842263.781	569163.84	1/7/10 10:56	100036	32.91
4842264.511	569163.5586	1/7/10 10:56	100037	34
4842264.335	569163.6973	1/7/10 10:56	100038	34.13
4842264.515	569163.9612	1/7/10 10:56	100039	36.03
4842267.157	569168.0981	1/7/10 10:56	100040	36.3
4842267.159	569168.235	1/7/10 10:56	100041	40.63
4842269.761	569169.5451	1/7/10 10:56	100042	47
4842269.418	569171.8361	1/7/10 10:56	100043	43.34
4842271.288	569173.2907	1/7/10 10:56	100044	50.25
4842270.927	569173.8341	1/7/10 10:56	100045	45.11
4842270.741	569174.1019	1/7/10 10:56	100046	40.5
4842270.565	569175.3119	1/7/10 10:56	100047	43.07
4842271.879	569176.7722	1/7/10 10:56	100048	34.81
4842272.068	569177.8496	1/7/10 10:56	100049	42.12
4842273.363	569177.4334	1/7/10 10:56	100050	45.92
4842273.566	569178.7684	1/7/10 10:57	100051	45.44
4842273.386	569179.5757	1/7/10 10:57	100052	44.02
4842273.948	569180.2465	1/7/10 10:57	100053	36.84
4842274.703	569181.3099	1/7/10 10:57	100054	37.38
4842274.519	569181.7145	1/7/10 10:57	100055	32.98
4842274.707	569181.7126	1/7/10 10:57	100056	40.36
