4844782.378	572591.7326	1/29/2010 11:03	100004	83.6
4844783.115	572591.0531	1/29/2010 11:03	100005	67.59
4844783.487	572590.5128	1/29/2010 11:03	100006	51.87
4844783.661	572589.1687	1/29/2010 11:03	100007	69.76
4844783.463	572588.3657	1/29/2010 11:03	100008	76.8
4844784.017	572588.2252	1/29/2010 11:03	100009	79.51
4844783.449	572587.0244	1/29/2010 11:03	100010	67.18
4844784.725	572585.9365	1/29/2010 11:03	100011	62.58
4844784.907	572585.2638	1/29/2010 11:03	100012	82.5
4844786.552	572583.3674	1/29/2010 11:03	100013	87.6
4844786.721	572582.5596	1/29/2010 11:03	100014	96.3
4844786.707	572581.2176	1/29/2010 11:03	100015	116.4
4844786.7	572580.5477	1/29/2010 11:03	100016	107.4
4844787.259	572579.8701	1/29/2010 11:03	100017	103.4
4844787.785	572578.2549	1/29/2010 11:03	100018	109.2
4844786.855	572577.459	1/29/2010 11:03	100019	101.1
4844786.113	572576.662	1/29/2010 11:03	100020	108.2
4844787.584	572576.1089	1/29/2010 11:03	100021	98.8
4844787.749	572574.9002	1/29/2010 11:03	100022	108.6
4844788.691	572574.7554	1/29/2010 11:03	100023	112.3
4844788.481	572573.8189	1/29/2010 11:03	100024	113.4
4844789.401	572572.6012	1/29/2010 11:03	100025	115.1
4844789.211	572572.4688	1/29/2010 11:03	100026	119.6
4844789.386	572571.2583	1/29/2010 11:04	100027	110.5
4844789.548	572569.7807	1/29/2010 11:04	100028	102.1
4844790.089	572568.4326	1/29/2010 11:04	100029	113.3
4844789.712	572567.497	1/29/2010 11:04	100030	123.8
4844789.503	572565.6217	1/29/2010 11:04	100031	127.5
4844790.058	572565.6156	1/29/2010 11:04	100032	106.9
4844789.485	572564.0115	1/29/2010 11:04	100033	119.5
4844789.863	572564.0074	1/29/2010 11:04	100034	102.5
4844790.206	572561.8563	1/29/2010 11:04	100035	92.7
4844791.317	572561.8442	1/29/2010 11:04	100036	103.6
4844792.601	572560.4881	1/29/2010 11:04	100037	96.9
4844792.398	572559.1489	1/29/2010 11:04	100038	100.2
4844792.215	572558.6138	1/29/2010 11:04	100039	92.3
4844792.018	572557.9452	1/29/2010 11:04	100040	85.3
4844792.014	572557.5419	1/29/2010 11:04	100041	70.71
4844792.375	572557.0017	1/29/2010 11:04	100042	86.6
4844792.732	572556.1927	1/29/2010 11:04	100043	89.5
4844792.91	572555.1175	1/29/2010 11:04	100044	81
4844793.461	572554.7081	1/29/2010 11:04	100045	81.1
4844793.264	572554.0395	1/29/2010 11:04	100046	82.1
4844794.363	572552.9543	1/29/2010 11:04	100047	100.1
4844794.723	572551.3408	1/29/2010 11:04	100048	93.5
4844795.46	572550.6613	1/29/2010 11:04	100049	96.9
4844794.9	572551.2045	1/29/2010 11:04	100050	90.1
4844794.709	572549.998	1/29/2010 11:04	100051	98.8
4844795.791	572548.3759	1/29/2010 11:04	100052	80.6
4844795.971	572547.5688	1/29/2010 11:04	100053	97.5
4844796.346	572547.2966	1/29/2010 11:04	100054	88.5
4844795.948	572545.4225	1/29/2010 11:04	100055	76.4
4844795.75	572544.6194	1/29/2010 11:04	100056	74.77
4844796.487	572543.9399	1/29/2010 11:04	100057	81.1
4844795.93	572543.8123	1/29/2010 11:04	100058	80.1
4844795.92	572542.8728	1/29/2010 11:04	100059	61.09
4844797.576	572541.9152	1/29/2010 11:04	100060	72.74
4844798.305	572540.565	1/29/2010 11:04	100061	68.2
4844798.296	572539.76	1/29/2010 11:04	100062	70.3
4844797.722	572538.023	1/29/2010 11:04	100063	59.6
4844798.08	572537.2132	1/29/2010 11:04	100064	69.76
4844799.004	572536.3979	1/29/2010 11:04	100065	61.22
4844798.623	572536.134	1/29/2010 11:04	100066	58.51
4844798.988	572534.9215	1/29/2010 11:04	100067	63.39
4844799.532	572533.8431	1/29/2010 11:04	100068	58.24
4844798.97	572533.3121	1/29/2010 11:04	100069	53.64
4844799.508	572531.6951	1/29/2010 11:04	100070	61.09
4844800.044	572530.885	1/29/2010 11:04	100071	65.97
4844799.306	572530.4904	1/29/2010 11:04	100072	68.2
4844799.491	572530.0858	1/29/2010 11:04	100073	72.2
4844799.848	572529.2768	1/29/2010 11:04	100074	92.5
4844800.006	572527.3958	1/29/2010 11:04	100075	84.9
4844800.565	572526.719	1/29/2010 11:04	100076	80.5
4844800.369	572526.0496	1/29/2010 11:04	100077	77.21
4844800.721	572524.7044	1/29/2010 11:04	100078	77.08
4844801.82	572523.6192	1/29/2010 11:04	100079	73.96
4844802.551	572522.4035	1/29/2010 11:04	100080	83.9
4844802.35	572521.3316	1/29/2010 11:04	100081	80.1
4844802.722	572520.7913	1/29/2010 11:04	100082	78.16
4844801.783	572520.2645	1/29/2010 11:04	100083	82.5
4844801.782	572520.1308	1/29/2010 11:04	100084	81
4844801.776	572519.5938	1/29/2010 11:04	100085	78.02
4844801.76	572518.1173	1/29/2010 11:04	100086	73.15
4844801.94	572517.311	1/29/2010 11:04	100087	71.93
4844802.678	572516.766	1/29/2010 11:04	100088	80.7
4844803.776	572515.5463	1/29/2010 11:04	100089	68.74
4844803.764	572514.4731	1/29/2010 11:04	100090	64.07
4844804.299	572513.6613	1/29/2010 11:04	100091	62.58
4844804.295	572513.2588	1/29/2010 11:05	100092	60.41
4844805.395	572511.2339	1/29/2010 11:05	100093	64.07
4844805.754	572510.5593	1/29/2010 11:05	100094	62.04
4844806.66	572509.0736	1/29/2010 11:05	100095	63.26
4844807.206	572508.2625	1/29/2010 11:05	100096	69.62
4844808.313	572507.8471	1/29/2010 11:05	100097	76.8
4844806.448	572506.9286	1/29/2010 11:05	100098	71.52
4844805.534	572506.6704	1/29/2010 11:05	100099	65.83
4844805.697	572505.3264	1/29/2010 11:05	100100	69.49
4844805.325	572504.7934	1/29/2010 11:05	100101	65.56
4844806.604	572503.9743	1/29/2010 11:05	100102	68.81
4844807.335	572502.7586	1/29/2010 11:05	100103	73.62
4844808.43	572501.2709	1/29/2010 11:05	100104	77.07
4844808.228	572500.0653	1/29/2010 11:05	100105	75.45
4844807.491	572499.6707	1/29/2010 11:05	100106	80.1
4844807.294	572499.0014	1/29/2010 11:05	100107	82.4
4844808.754	572497.376	1/29/2010 11:05	100108	83.6
4844809.119	572496.1635	1/29/2010 11:05	100109	88.7
4844808.192	572496.7106	1/29/2010 11:05	100110	77.21
4844808.924	572495.6294	1/29/2010 11:05	100111	76.13
4844808.911	572494.4218	1/29/2010 11:05	100112	76.06
4844808.911	572494.4218	1/29/2010 11:05	100113	79.78
4844809.27	572493.7463	1/29/2010 11:05	100114	76.4
4844808.886	572492.141	1/29/2010 11:05	100115	72.74
4844808.871	572490.799	1/29/2010 11:05	100116	68
4844809.785	572489.0442	1/29/2010 11:05	100117	57.09
4844809.768	572487.4349	1/29/2010 11:05	100118	68.4
4844751.362	572462.7061	1/29/2010 11:05	100119	46.72
4844752.474	572462.8284	1/29/2010 11:05	100120	53.37
4844752.664	572462.96	1/29/2010 11:05	100121	57.97
4844753.216	572462.6859	1/29/2010 11:05	100122	65.29
4844751.936	572464.4446	1/29/2010 11:05	100123	70.84
4844752.329	572465.917	1/29/2010 11:05	100124	87.5
4844752.155	572467.2603	1/29/2010 11:05	100125	103.6
4844751.429	572468.8786	1/29/2010 11:05	100126	104.8
4844750.889	572470.3603	1/29/2010 11:05	100127	107
4844750.894	572470.7636	1/29/2010 11:05	100128	106.3
4844750.901	572471.4343	1/29/2010 11:05	100129	104.6
4844751.459	572471.6963	1/29/2010 11:05	100130	90.2
4844751.467	572472.3669	1/29/2010 11:05	100131	76.94
4844750.923	572473.4469	1/29/2010 11:05	100132	76.13
4844750.752	572474.1195	1/29/2010 11:05	100133	77.08
4844750.755	572474.3884	1/29/2010 11:05	100134	75.72
4844750.379	572474.5269	1/29/2010 11:05	100135	79.51
4844750.961	572476.9345	1/29/2010 11:05	100136	76.4
4844750.789	572477.4734	1/29/2010 11:05	100137	67.46
4844750.983	572478.948	1/29/2010 11:05	100138	70.57
4844750.821	572480.4256	1/29/2010 11:05	100139	73.28
4844751.01	572481.4977	1/29/2010 11:05	100140	60.68
4844750.465	572482.4432	1/29/2010 11:05	100141	58.11
4844749.923	572483.6561	1/29/2010 11:05	100142	56.48
4844749.734	572483.6581	1/29/2010 11:05	100143	72.61
4844750.11	572483.5196	1/29/2010 11:05	100144	66.64
4844749.746	572484.7321	1/29/2010 11:05	100145	75.32
4844748.665	572487.4275	1/29/2010 11:05	100146	71.12
4844748.667	572487.6964	1/29/2010 11:05	100147	69.63
4844749.243	572489.5686	1/29/2010 11:05	100148	81.6
4844747.969	572490.9238	1/29/2010 11:05	100149	87.6
4844748.348	572491.9938	1/29/2010 11:05	100150	97.4
4844748.351	572492.2619	1/29/2010 11:05	100151	92
4844747.991	572492.9373	1/29/2010 11:05	100152	86.4
4844748.182	572493.0689	1/29/2010 11:06	100153	100.8
4844747.994	572493.2054	1/29/2010 11:06	100154	120.6
4844747.824	572494.9513	1/29/2010 11:06	100155	112.7
4844747.846	572496.964	1/29/2010 11:06	100156	111.4
4844747.663	572497.503	1/29/2010 11:06	100157	106.6
4844747.323	572499.9222	1/29/2010 11:06	100158	113.1
4844747.133	572499.7898	1/29/2010 11:06	100159	110.4
4844746.228	572501.4108	1/29/2010 11:06	100160	108.7
4844746.42	572501.6768	1/29/2010 11:06	100161	112
4844746.8	572502.8804	1/29/2010 11:06	100162	102.7
4844746.435	572503.0181	1/29/2010 11:06	100163	102.7
4844746.625	572503.1505	1/29/2010 11:06	100164	106.2
4844746.438	572503.287	1/29/2010 11:06	100165	105.1
4844745.904	572505.3049	1/29/2010 11:06	100166	102.4
4844746.092	572505.1692	1/29/2010 11:06	100167	101.1
4844745.928	572507.4528	1/29/2010 11:06	100168	91.3
4844745.57	572509.3352	1/29/2010 11:06	100169	83.3
4844745.582	572510.4091	1/29/2010 11:06	100170	73.01
4844745.964	572510.8076	1/29/2010 11:06	100171	97
4844745.783	572511.4794	1/29/2010 11:06	100172	103
4844745.979	572512.1488	1/29/2010 11:06	100173	101.3
4844745.793	572512.419	1/29/2010 11:06	100174	105.1
4844745.803	572513.3577	1/29/2010 11:06	100175	92.7
4844745.999	572514.0271	1/29/2010 11:06	100176	95.4
4844746.382	572515.4996	1/29/2010 11:06	100177	97.3
4844746.205	572515.6352	1/29/2010 11:06	100178	77.76
4844746.207	572515.7696	1/29/2010 11:06	100179	80.9
4844745.305	572518.5967	1/29/2010 11:06	100180	71.46
4844745.119	572518.8677	1/29/2010 11:06	100181	63.94
4844744.954	572520.0772	1/29/2010 11:06	100182	49.17
4844745.52	572521.0107	1/29/2010 11:06	100183	70.04
4844745.537	572522.6208	1/29/2010 11:06	100184	71.66
4844744.447	572524.512	1/29/2010 11:06	100185	76.27
4844746.117	572524.8964	1/29/2010 11:06	100186	84.9
4844746.125	572525.5662	1/29/2010 11:06	100187	85.2
4844746.139	572526.9075	1/29/2010 11:06	100188	83.3
4844745.952	572527.044	1/29/2010 11:06	100189	88.9
4844747.065	572527.3008	1/29/2010 11:06	100190	77.62
4844745.791	572529.5965	1/29/2010 11:06	100191	67.73
4844745.059	572529.7381	1/29/2010 11:06	100192	74.78
4844745.628	572530.9397	1/29/2010 11:06	100193	72.54
4844745.811	572531.4747	1/29/2010 11:06	100194	71.8
4844745.819	572532.1446	1/29/2010 11:06	100195	76.61
4844746.222	572534.5565	1/29/2010 11:06	100196	84.3
4844746.236	572535.7641	1/29/2010 11:06	100197	86.2
4844746.988	572536.5611	1/29/2010 11:06	100198	85.5
4844745.707	572538.1862	1/29/2010 11:06	100199	85.1
4844745.151	572538.1922	1/29/2010 11:06	100200	92.3
4844744.416	572539.0046	1/29/2010 11:06	100201	88.6
4844745.164	572539.399	1/29/2010 11:06	100202	78.44
4844745.544	572540.6018	1/29/2010 11:06	100203	77.29
4844745.182	572541.0092	1/29/2010 11:06	100204	87.7
4844745.195	572542.2168	1/29/2010 11:06	100205	85.6
4844745.376	572542.4829	1/29/2010 11:06	100206	95.2
4844745.201	572542.7537	1/29/2010 11:06	100207	96.2
4844744.659	572543.9674	1/29/2010 11:06	100208	107.2
4844744.311	572545.716	1/29/2010 11:06	100209	113.8
4844744.133	572546.6568	1/29/2010 11:06	100210	116.6
4844744.33	572547.4598	1/29/2010 11:06	100211	125.2
4844744.15	572548.2669	1/29/2010 11:06	100212	129
4844744.705	572548.2609	1/29/2010 11:06	100213	119.4
4844744.16	572549.2056	1/29/2010 11:07	100214	118.7
4844744.368	572550.949	1/29/2010 11:07	100215	103.6
4844744.368	572550.949	1/29/2010 11:07	100216	100
4844743.261	572552.3032	1/29/2010 11:07	100217	95.2
4844742.549	572555.2619	1/29/2010 11:07	100218	105.3
4844742.21	572556.7423	1/29/2010 11:07	100219	100
4844742.949	572557.2713	1/29/2010 11:07	100220	94.7
4844743.505	572557.3997	1/29/2010 11:07	100221	111.4
4844742.577	572557.8116	1/29/2010 11:07	100222	109.6
4844741.85	572558.3566	1/29/2010 11:07	100223	103.4
4844740.931	572559.7088	1/29/2010 11:07	100224	113.4
4844740.2	572559.8512	1/29/2010 11:07	100225	93.2
4844739.849	572561.3309	1/29/2010 11:07	100226	103.4
4844739.852	572561.599	1/29/2010 11:07	100227	105.8
4844739.48	572562.1401	1/29/2010 11:07	100228	90.9
4844738.944	572563.8899	1/29/2010 11:07	100229	111.8
4844738.967	572566.0379	1/29/2010 11:07	100230	117.5
4844739.341	572565.6304	1/29/2010 11:07	100231	109.9
4844739.357	572567.1061	1/29/2010 11:07	100232	103.4
4844738.795	572567.5148	1/29/2010 11:07	100233	106.5
4844739.367	572568.0448	1/29/2010 11:07	100234	101.9
4844739.19	572569.1208	1/29/2010 11:07	100235	103
4844738.27	572570.3386	1/29/2010 11:07	100236	124.8
4844737.918	572570.6114	1/29/2010 11:07	100237	106.1
4844737.546	572571.1525	1/29/2010 11:07	100238	97.9
4844736.62	572571.8324	1/29/2010 11:07	100239	105.4
4844736.267	572573.0448	1/29/2010 11:07	100240	99
4844735.36	572574.3969	1/29/2010 11:07	100241	109.5
4844736.482	572575.458	1/29/2010 11:07	100242	109.7
4844737.251	572577.7307	1/29/2010 11:07	100243	98.2
4844735.598	572578.9564	1/29/2010 11:07	100244	102.6
4844735.417	572579.6299	1/29/2010 11:07	100245	104.9
4844735.793	572580.5647	1/29/2010 11:07	100246	113
4844735.616	572580.5666	1/29/2010 11:07	100247	102.4
4844735.803	572581.5042	1/29/2010 11:07	100248	115.2
4844735.286	572583.9253	1/29/2010 11:07	100249	111.8
4844733.624	572584.346	1/29/2010 11:07	100250	110.7
4844733.077	572585.1571	1/29/2010 11:07	100251	113.3
4844732.158	572586.3749	1/29/2010 11:07	100252	116.9
4844732.719	572586.905	1/29/2010 11:07	100253	123.4
4844732.367	572588.2519	1/29/2010 11:07	100254	127.8
4844730.887	572589.0724	1/29/2010 11:07	100255	128
4844732.383	572589.7268	1/29/2010 11:07	100256	127.4
4844731.819	572590.001	1/29/2010 11:07	100257	116.9
4844731.453	572590.005	1/29/2010 11:07	100258	108
4844730.905	572590.6817	1/29/2010 11:07	100259	111
4844730.552	572591.8941	1/29/2010 11:07	100260	102.2
4844729.818	572592.8417	1/29/2010 11:07	100261	110.8
4844729.818	572592.8417	1/29/2010 11:07	100262	104.3
4844729.834	572594.3174	1/29/2010 11:07	100263	99
4844729.834	572594.3174	1/29/2010 11:07	100264	93.6
4844729.095	572594.8625	1/29/2010 11:07	100265	94.7
4844728.2	572597.2878	1/29/2010 11:07	100266	104.5
